OrgId,OrgName
8496,RTI
994,Samanvaya-1
995,Samanvaya-2
860,Statutory Audit
864,Stock Distribution
874,Storage
5741,Storage Claim
9583,Sugar and Salt
873,Sugar Salt
869,Tax & Banking
855,Transport
865,Vehicle
861,Vyavasayik Vyavahar - I
862,Vyavasayik Vyavahar - II
14420,MPSCDRC (Budget)
14418,MPSCDRC (Establishment)
14421,MPSCDRC (Store)
7469,MPCDF(ADMINISTRATION)
7475,MPCDF(FIELD OPERATION)
7472,MPCDF(MARKETING)
7474,MPCDF(MONITORING AND PLANNING)
7468,MPCDF(O/o MANAGING DIRECTOR)
7476,MPCDF(PURCHASE)
7477,MPCDF(QUALITY CONTROL)
7478,MPCDF(RESEARCH AND DEVELOPMENT)
7491,MPCDF(TRANSPORT)
7114,MPSEC(ACCOUNT)
7107,MPSEC(COMMUNICATION)
7112,MPSEC(COMPLAINT)
7105,MPSEC(ELECTRONIC VOTING MACHINE)
7103,MPSEC(ESTABLISHMENT)
7113,MPSEC(FINANCE)
7111,MPSEC(GENERAL)
7110,MPSEC(INFORMATION TECHNOLOGY)
7108,MPSEC(LEGAL)
7104,MPSEC(MATERIAL MANAGEMENT)
8785,MPSEC(O/o DEPUTY SECRETARY)
7100,MPSEC(O/o SECRETARY)
8784,MPSEC(O/o UNDER SECRETARY)
7102,MPSEC(PANCHAYAT ELECTION)
7109,MPSEC(RIGHT T INFORMATION)
7106,MPSEC(TRAINING)
7101,MPSEC(URBAN ELECTION)
5528,Complaint
5524,MPSEGC(Establishment)
5540,MPSEGC(Finance & Accounts)
5531,MPSEGC(Legal Matters)
5539,MPSEGC(Media)
5537,MPSEGC(MIS)
5529,MPSEGC(Monit)
5522,MPSEGC(O/oCommissioner)
11330,MPSEGC(O/oDeputy Commissioner)
11311,MPSEGC(O/oJoint Commissioner)
5525,MPSEGC(Planning)
5534,MPSEGC(Store)
5536,MPSEGC(Technical)
5530,MPSEGC(Vidhan Sabha)
16819,MPGCWC(O/oDeputy Director)
15336,MPSHC (Establishment)
15339,MPSHC (Right To Information)
8769,MPSLSA(COMPLAINT SECTION)
8763,MPSLSA(ESTABLISHMENT SECTION)
8771,MPSLSA(INFORMATION TECHNOLOGY)
8768,MPSLSA(JAIL SECTION)
8767,MPSLSA(LOK ADALAT SECTION)
8766,MPSLSA(MEDIATION SECTION)
8760,MPSLSA(O/o UNDER SECRETARY)
8775,MPSLSA(PRACHAR-PRASAR SECTION)
8764,MPSLSA(STORE SECTION)
8765,MPSLSA(YOJANA SECTION)
10281,SMCL(Account)
10981,SMCL(ADMINISTRATION)
10297,SMCL(Building)
10304,SMCL(Central Registry Unit)
10289,SMCL(Establishment)
10288,SMCL(Exploration)
10292,SMCL(Geology)
10301,SMCL(Information Technology)
10300,SMCL(Law)
10744,SMCL(Legal)
10286,SMCL(Major Minirals)
10282,SMCL(O/o Chief General Manage)
10303,SMCL(Public Relation)
10302,SMCL(Right To Information)
10295,SMCL(Sand)
10290,SMCL(Secretarial)
10296,SMCL(Store)
10298,SMCL(Vehicle)
10291,SMCL(Vigilance)
13374,MPSMC (Accounts)
13373,MPSMC (CM-CS Monit)
13370,MPSMC (Complaints)
13376,MPSMC (Information Technology)
13371,MPSMC (Store)
13372,MPSMC (Transport and Vehicle)
16449,MPSOEB(MIS)
572,MPSRLM(AGRICULTURE)
582,MPSRLM(COMMUNICATION)
580,MPSRLM(ENVIRONMENT)
571,MPSRLM(FINANCE AND ACCOUNT)
573,MPSRLM(FINANCE INCLUSION)
569,MPSRLM(HUMAN RESOURCE)
575,MPSRLM(IBCB)
577,MPSRLM(INFORMATION TECHNOLOGY)
574,MPSRLM(LIVELIHOODS)
584,MPSRLM(MANAGEMENT INFORMATION SYSTEM)
17900,MPSRLM(MARKET)
581,MPSRLM(MICRO ENTERPRISE DEVELOPMENT)
579,MPSRLM(MONITORING AND EVALUATION)
17899,MPSRLM(O/oDEPUTY COMMISSIONER)
585,MPSRLM(PA)
568,MPSRLM(PROCURMENT)
583,MPSRLM(RAJYA AAJEEVIKA FORAM)
576,MPSRLM(SKILL AND EMPLOYMENT)
13693,MPSRLM(Social Inclusion and Social Development)
588,MPSRLM(TAKE HOME RATION)
578,MPSRLM(TRAINING)
10668,MPSSC(INVESTIGATION SECTION)
10666,MPSSC(O/o Assistant Director)
10664,MPSSC(O/o Member Secretary)
10025,BPL-UNIT-TSF(Central Registry Unit)
10024,BPL-UNIT-TSF(Crime)
10029,BPL-UNIT-TSF(Dog Squad)
9969,BPL-UNIT-TSF(O/o Assistant Conservator of Forests)
10022,BPL-UNIT-TSF(O/o Office Superintendent)
10027,BPL-UNIT-TSF(Store)
10049,IND-UNIT-TSF(Central Registry Unit)
10053,IND-UNIT-TSF(Crime)
10050,IND-UNIT-TSF(Cyber)
10044,IND-UNIT-TSF(O/o Assistant Conservator of Forests)
10077,JBL-UNIT-TSF(Admin)
10045,JBL-UNIT-TSF(Central Registry Unit)
10042,JBL-UNIT-TSF(Crime)
10043,JBL-UNIT-TSF(Dog Squad)
10041,JBL-UNIT-TSF(Establishment)
10039,JBL-UNIT-TSF(O/o Assistant Conservator of Forests)
9841,MPSTSF(ADMIN)
12585,MPSTSF(BIOLOGY)
9840,MPSTSF(Central Registry Unit)
9831,MPSTSF(COORDINATION)
9824,MPSTSF(Crime)
10016,MPSTSF(Cyber)
9834,MPSTSF(DRAFTSMAN-1)
9835,MPSTSF(DRAFTSMAN-2)
9825,MPSTSF(ESTABLISHMENT)
10017,MPSTSF(Expenditure)
9838,MPSTSF(MANAGEMENT)
10018,MPSTSF(Motor Transport Officer)
9829,MPSTSF(O/o Divisional Forest Officer)
10034,SVP-UNIT-TSF(Central Registry Unit)
10033,SVP-UNIT-TSF(Crime)
10031,SVP-UNIT-TSF(O/o Office Superintendent)
13615,MPSVC(ACCOUNT)
13616,MPSVC(ESTABLISHMENT)
13617,MPSVC(LEGAL)
13613,MPSVC(O/o REGISTRAR)
15611,MPTBC(IT)
15607,MPTBC(O/oManaging Director)
15610,MPTBC(Paper)
13952,MPTSMP (Accounts)
13953,MPTSMP (Establishment)
13956,MPTSMP (Mela)
13954,MPTSMP (Store)
13955,MPTSMP (Teerth)
7690,MPSTDC (ADMIN)
7699,MPSTDC (BUSINESS DEVELOPMENT MANAGER)
7689,MPSTDC (COMPANY SECRETARY)
7702,MPSTDC (ENGINEERING CELL)
7693,MPSTDC (ESTITE & LEGAL)
7697,MPSTDC (FINANCE)
7696,MPSTDC (IT)
7729,MPSTDC (MARKETING)
7701,MPSTDC (NEW PRODUCT & EVENTS)
7703,MPSTDC (OMKARESHWAR PROJECT)
7688,MPSTDC (O/o MANAGING DIRECTOR)
16835,MPSTDC (O/o MARKETING OFFICE)JAIPUR
17180,MPSTDC (O/o OPERATION)
16844,MPSTDC(O/o REGIONAL OFFICE)BHOPAL
16845,MPSTDC(O/o REGIONAL OFFICE)GWALIOR
16832,MPSTDC(O/o REGIONAL OFFICE)INDORE
16760,MPSTDC(O/o REGIONAL OFFICE)JABALPUR
16831,MPSTDC(O/o REGIONAL OFFICE)KHAJURAHO
16833,MPSTDC(O/o REGIONAL OFFICE)PACHMARHI
7700,MPSTDC (OPERATION)
7691,MPSTDC (PROTOCAL)
7695,MPSTDC (QUALITY IMPROVEMENT TRAINING)
7692,MPSTDC (STORE)
10162,MPSTDC(Tours & Travels)
7694,MPSTDC (WATERSPORT)
11602,COMM-TR (Account)
11603,COMM-TR (Complaint)
11614,COMM-TR (Establishment)
11549,COMM-TR (Information Technology)
11545,COMM-TR (O/o Commissioner)
11606,COMM-TR (Pension)
11605,COMM-TR (Store)
6509,MPUDCL(ADMINISTRATION)
6506,MPUDCL(ESTABLISHMENT)
6508,MPUDCL(FINANCE)
6505,MPUDCL(O/o ENGINEER IN CHIEF)
6507,MPUDCL(TECHNICAL)
9779,Administration
9790,Building Maintenance
9846,Complaints And Enquiries
9782,Energy Management
9781,Finance
9797,Information Technology
9785,Kusum A
9786,Kusum B
9787,Kusum C
9780,Legal
9783,Management Information System
9774,O/o Chairman
9776,O/o Chief Engineer
9778,O/o Executive Engineer
9775,O/o Managing Director
9777,O/o Superintending Engineer
9793,Public Relation Office
9799,Renewable Purchase Obligation
9794,Solar Photovoltaic
9784,Solar Rooftop
9792,Solar Thermal
9791,Vehicle
15713,MPVSS(COMPUTER SHAKHA)
5637,Account
5631,Commercial
5639,Construction
5641,Dispatch
5630,Establishment
5635,Information Technology
5636,Law and Vigilence
5629,O/o Additional Managing Director
5627,O/o Chairman
5628,O/o Managing Director
5632,Recovery
5662,Secretary
5638,Technical
5633,Vehical
10448,MPWQC(Account)
10446,MPWQC(Establishment)
10444,MPWQC(O/o CGM)
10445,MPWQC(O/o GM)
5695,MPRDCL(ACCOUNT)
5705,MPRDCL(ADB)
5697,MPRDCL(BOT)
5702,MPRDCL(BUILDING)
5706,MPRDCL(ELECTRIC)
10396,MPRDCL(Electronic Toll Collection)
5707,MPRDCL(ENVIRONMENT)
5713,MPRDCL(ESE)
5694,MPRDCL(Human Resource)
5696,MPRDCL(LEGAL)
5699,MPRDCL(MAINTENANCE)
5708,MPRDCL(MIS)
5704,MPRDCL(NDB)
17462,MPRDCL(NH)
5738,MPRDCL(O/o Chief General Manager)
5711,MPRDCL(O/o ENGINEER-IN-CHIEF)
5693,MPRDCL(O/o Managing Director)
5698,MPRDCL(PERMISSION)
5703,MPRDCL(PROCUREMENT)
10398,MPRDCL(Road Asset Management System)
10397,MPRDCL(Setu Bandhan)
5714,MPRDCL(SOCIAL SAFEGUARD)
10395,MPRDCL(USER FEE)
5712,MPRDCL(VIDHAN SABHA)
13677,MPRDC(O/o DIVISIONAL MANAGER)BHOPAL
13685,MPRDC(O/o DIVISIONAL MANAGER)CHHINDWARA
13684,MPRDC(O/o DIVISIONAL MANAGER)DHAR
13683,MPRDC(O/o DIVISIONAL MANAGER)GWALIOR
13681,MPRDC(O/o DIVISIONAL MANAGER)INDORE
13676,MPRDC(O/o DIVISIONAL MANAGER)JABALPUR
11971,MPRDC(O/o DIVISIONAL MANAGER)NARMDAPURAM
13679,MPRDC(O/o DIVISIONAL MANAGER)REWA
13678,MPRDC(O/o DIVISIONAL MANAGER)SAGAR
13680,MPRDC(O/o DIVISIONAL MANAGER)SHAHDOL
13682,MPRDC(O/o DIVISIONAL MANAGER)UJJAIN
12709,MYR(ACCOUNT SECTION)COLL
19102,MYR(ALPBACHAT SECTION)COLL
12720,MYR(ARMS SECTION)COLL
12716,MYR(COMPLAINT SECTION)COLL
12708,MYR(ESTABLISHMENT SECTION)COLL
12714,MYR(LAND RECORD SECTION)COLL
15576,MYR(LITIGATION SECTION)COLL
12712,MYR(NAZARAT SECTION)COLL
19023,MYR(O/o AGRICULTURE)COLL
19059,MYR(O/o ANIMAL HUSBANDRY)COLL
15116,MYR(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
15578,MYR(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
12700,MYR(O/o COLLECTOR)COLL
15023,MYR(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
15934,MYR(O/o DISTRICT PUBLIC PROSECUTION)COLL
16007,MYR(O/o EXCISE)COLL
15256,MYR(O/o LABOUR)COLL
15989,MYR(O/o MINERAL RESOURCES DEPARTMENT)COLL
19096,MYR(O/oPLANNING ECONOMICS STATISTICS)COLL
14895,MYR(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
12707,MYR(O/o SUB DIVISIONAL MAGISTRATE)COLL
14953,MYR(O/o TRIBAL)COLL
15933,MYR(O/o WOMAN CHILD DEVELOPMENT)COLL
14954,MYR(O/o ZILA SIKSHA KENDRA)COLL
15034,MYR(RELIEF SECTION)COLL
15035,MYR(RELIGIOUS TRUSTS AND ENDOWMENTS SECTION)COLL
12718,MYR(RTI SECTION)COLL
12723,MYR(SENIOR CLERK SECTION)COLL
15577,MYR(SW SECTION)COLL
12597,Mdl(ALPBACHAT SECTION)COLL
12291,MDL(CIVIL SUIT SECTION)COLL
12280,MDL(COMPLAINT SECTION)COLL
12283,MDL(ELECTION SECTION)COLL
12274,MDL(FINANCE SECTION)COLL
12292,MDL(LAND ACQUISITION SECTION)COLL
12294,MDL(LOCAL ELECTION SECTION)COLL
12269,MDL(O/o ADDITIONAL COLLECTOR)COLL
12296,MDL(O/o ADDITIONAL DISTRICT MAGISTRATE)COLL
12744,MDL(O/o AGRICULTURE)COLL
12752,MDL(O/o ANIMAL HUSBANDRY)COLL
8502,MDL(O/o AYUSH)COLL
12751,MDL(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
15540,MDL(O/oBUILDING DEVELOPMENT CORPORATION )COLL
15382,MDL(O/oCivil Surgon)COLL
9947,MDL(O/o COLLECTOR )COLL
15967,MDL(O/oDEPARTMENT OF PUBLIC PROSECUTION)COLL
12271,MDL(O/o DEPUTY COLLECTOR)COLL
17318,MDL(O/o DISTRICT ADULT EDUCATION OFFICE)COLL
12742,MDL(O/o DISTRICT EDUCATION OFFICE)COLL
12300,MDL(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
14354,Mdl(O/oDISTRICT EMPLOYMENT OFFICE)COLL
14797,MDL(O/o DISTRICT INSTITUTE EDUCATION AND TRAINING)COLL
12763,MDL(O/o DISTRICT REGISTRAR OFFICE)COLL
12756,MDL(O/o DISTRICT TECHNICAL EDUCATION)COLL
16997,MDL(O/oDistrict Urban Development Authority)COLL
12758,MDL(O/o EXCISE)COLL
12747,MDL(O/o FISHERIES)COLL
12738,MDL(O/o FOOD)COLL
12750,MDL(O/o HORTICULTURE)COLL
16169,MDL(O/oHOUSING BOARD)COLL
18182,MDL(O/oINDUSTRIAL TRAINING INSTITUTE MANDLA)COLL
12746,MDL(O/o INDUSTRIES)COLL
17577,MDL(O/oJanpad Panchayat Ghughari)COLL
17573,MDL(O/oJanpad Panchayat Mandla)COLL
17575,MDL(O/oJanpad Panchayat Nainpur)COLL
17581,MDL(O/oJanpad Panchayat NarayanGanj)COLL
12749,MDL(O/o LABOUR)COLL
16057,MDL(O/o MARKFED)COLL
12766,MDL(O/o MINING)COLL
12770,MDL(O/o MPRRDA )COLL
12299,MDL(O/o NIC OFFICE)COLL
15393,MDL(O/oNRLM)COLL
12754,MDL(O/o NVDA)COLL
12272,MDL(O/o OFFICE SUPRITENDENT)COLL
12769,MDL(O/o PENSION)COLL
12741,MDL(O/o PLANNING ECONOMICS AND STATISTICS)COLL
12767,MDL(O/o PUBLIC HEALTH ENGINEERING)COLL
12759,MDL(O/o PUBLIC SERVICE MANAGEMENT)COLL
14861,MDL(O/oPWD-B&R)COLL
14860,MDL(O/oPWD-Bridge )COLL
12745,MDL(O/o PWD-PIU)COLL
12761,MDL(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
16168,MDL(O/o RURAL ENGINEERING SERVICE)COLL
16998,MDL(O/oSERICULTURE OFFICE)COLL
12755,MDL(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
16489,MDL(O/oSUB DIVISIONAL MAGISTRATE BICHHIYA)COLL
12297,MDL(O/o SUB DIVISIONAL MAGISTRATE MANDLA )COLL
12737,MDL(O/o SUPERITENDANT LAND RECORDS)COLL
16497,MDL(O/o TAHSIL BICHHIYA)COLL
12765,MDL(O/o TOWN AND COUNTRY PLANNING)COLL
12768,MDL(O/o TRANSPORT)COLL
8812,MDL(O/o TREASURIES AND ACCOUNTS)COLL
12740,MDL(O/o TRIBAL)COLL
12760,MDL(O/o WATER RESOURCES DEPARTMENT)COLL
12762,MDL(O/o WOMAN CHILD DEVELOPMENT)COLL
12739,MDL(O/o ZILA PANCHAYAT)COLL
12743,MDL(O/o ZILA SIKSHA KENDRA)COLL
12288,MDL(REVENUE SECTION)COLL
12286,MDL(SENIOR CLERK SECTION)COLL
12290,MDL(STATISTICAL SECTION)COLL
6881,ARMS SECTION
6907,EXC (Section-1)
12512,MAN(DHARMASVA SECTION)COLL
6880,MAN(ELECTION SECTION)
6869,MAN(ESTABLISHMENT)
6870,MAN(FINANCE SECTION)
10824,MAN(GOVT POLYTECHNIC COLLEGE)COLL
6873,MAN(NAZARAT SECTION)
10990,MAN(O/o AGRICULTURE)COLL
10826,MAN(O/o ANIMAL HUSBANDRY)COLL
8509,MAN(O/o AYUSH)
10827,MAN(O/o BACKWARD CLASS AND MINORITY WELFARE)COLL
6904,MAN(O/o CHIEF MEDICAL HEALTH OFFICE)COLL
6863,MAN(O/o COLLECTOR)COLL
11836,MAN(O/oCottage & Rural Industry)Coll
11733,MAN(O/o DISTRICT EDUCATION OFFICE)COLL
10810,MAN(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
10823,MAN(O/o DISTRICT SKILL DEVELOPMENT)COLL
10830,MAN(O/o DIVISIONAL FOREST OFFICE)COLL
6903,MAN(O/o EXCISE)COLL
10831,MAN(O/o FISHERIES)COLL
6893,MAN(O/o FOOD)COLL
10828,MAN(O/o HORTICULTURE)COLL
10832,MAN(O/o INDUSTRIES)COLL
10818,MAN(O/o INSPECTOR GENERAL REGISTRATION)COLL
10989,MAN(O/o JAIL)COLL
10829,MAN(O/o LABOUR)COLL
10815,MAN(O/o MINERAL RESOURCES DEPARTMENT)COLL
6927,MAN(O/oNIC)
6868,MAN(O/o OFFICE SUPRITENDENT)
10991,MAN(O/o Pension)COLL
11364,MAN(O/o PLANNING ECONOMICS AND STATISTICS)COLL
10814,MAN(O/o PUBLIC HEALTH ENGINEERING)COLL
11736,MAN(O/o Public Relation Office)COLL
10821,MAN(O/o PUBLIC SERVICE MANAGEMENT)COLL
6894,MAN(O/o PWD)COLL
10819,MAN(O/o REGISTRAR COOPERATIVE SOCIETIES)COLL
6905,MAN(O/o Revenue)COLL
15113,MAN(O/o RURAL ROAD DEVELOPMENT AUTHORITY)COLL
13844,MAN(O/o Sainik Welfare)COLL
16187,MAN(O/oSDM GAROTH)COLL
16186,MAN(O/o SDM Malhargarh)COLL
10825,MAN(O/o SOCIAL JUSTICE AND DISABLED PERSONS WELFARE)COLL
11735,MAN(O/o SPORT)COLL
10813,MAN(O/o TRANSPORT)COLL
6895,MAN(O/oTRIBAL)COLL
10811,MAN(O/o URBAN ADMINISTRATION DEVELOPMENT)COLL
10820,MAN(O/o WATER RESOURCES DEPARTMENT)COLL
15114,MAN(O/o Weight And Measurement)COLL
6890,MAN(O/oWOMAN CHILD DEVELOPMENT)COLL
6892,MAN(O/o ZILA PANCHAYAT)COLL
11734,MAN(O/o ZILA SIKSHA KENDRA)COLL
6871,MAN(REVENUE SECTION)
6865,O/o ADDITIONAL COLLECTOR
6867,O/o DEPUTY COLLECTOR
6866,O/o JOINT COLLECTOR
6885,SENIOR CLERK SECTION
13967,MCB (CM Monite)
13963,MCB (Establishment)
13962,MCB (Information Technology)
12694,MAU(ARMS SECTION)COLL
12690,MAU(COMPLAINT SECTION)COLL
12689,MAU(COURT SECTION)COLL
12688,MAU(LAND RECORD SECTION)COLL
14379,MAU(O/o AGRICULTURE)COLL
12674,MAU(O/o COLLECTOR)COLL
13327,MAU(O/o DISTRICT e-GOVERNANCE SOCIETY)COLL
14392,MAU(O/o EXCISE)COLL
14388,MAU(O/o LABOUR)COLL
14400,MAU(O/o MINERAL RESOURCES DEPARTMENT)COLL
14412,MAU(O/o MPRRDA)COLL
14374,MAU(O/o PLANNING ECONOMICS AND STATISTICS)COLL
14377,MAU(O/o ZILA SIKSHA KENDRA)COLL
12691,MAU(PROTOCOL SECTION)COLL
338,O/o DS
476,O/o Secretry
339,O/o US
190,Section-1
191,Section-2
13031,MLI(ACCOUNT SECTION)
13030,MLI(ESTABLISHMENT SECTION)
13032,MLI(STORE PURCHASE SECTION)
355,MSME(O/o Principal Secretary)
217,MSME(Section-1)
218,MSME(Section-2)
472,MRD(O/o Deputy Secretary)
1013,MRD(O/o Principal Secretary)
468,MRD(O/o Secretary)
473,MRD(O/o Under Secretary)
3,MRD(Section-1)
11431,MPBOCWW(Accounts Section)
11435,MPBOCWW(CM Helpline)
11425,MPBOCWW(Coordination)
11430,MPBOCWW(Establishment Section)
11434,MPBOCWW(Information Technology)
11428,MPBOCWW(O/o Assistant Secretary)
11436,MPBOCWW(Right to Information)
11438,MPBOCWW(Shramodaya)
11437,MPBOCWW(STORE)
11432,MPBOCWW(UPKAR)
11433,MPBOCWW(YOJNA Section)
6523,CJ(ACCOUNT SECTION)-JBL
6524,CJ(ESTABLISHMENT SECTION)-JBL
6515,CJ(O/o ASSISTANT JAIL SUPERINTENDEN)-JBL
17445,CTAB(INFORMATION TECHNOLOGY)
16478,DJ(ACCOUNT SECTION)-VID
8271,HARDA(O/o DISTRICT JAIL)
523,O/o eOFFICE PMU Team
13229,MPFCFL(ENGINEERING SECTION)
13233,MPFCFL(ESTABLISHMENT SECTION)
15594,MPJAP(YOJANA SECTION)
12353,MPLWB(Account)
12357,MPLWB(CONTRIBUTION)
12352,MPLWB(Establishment)
12351,MPLWB(O/oASSITANT WELFARE COMMISSIONER)
12356,MPLWB(STORE)
12354,MPLWB(Welfare Activity)
602,DES(Capital Formation)
594,DES(Confidential(Administration))
609,DES(District Statistical Machinery)
597,DES(Economics and Analysis)
596,DES(Industrial and Mining Statistics)
605,DES(Information Technology)
628,DES(Library)
598,DES(National Sample Survey)
615,DES(O/o ADDITIONAL DIRECTOR)
612,DES(O/o COMMISSIONER)
613,DES(O/o DEPUTY DIRECTOR)
614,DES(O/o JOINT DIRECTOR)
604,DES(Price Statistics and Market News)
610,DES(Programme Implementation)
603,DES(Public Finance and Budget Analysis)
601,DES(Social and Miscellaneous Statistics)
595,DES(State Income)
599,DES(State Survey)
600,DES(Statistical Coordination)
608,DES(Statistical Publication)
590,DES(Superintendent-1(Administration))
591,DES(Superintendent-2(Administration))
592,DES(Superintendent-3(Administration))
593,DES(Superintendent-4(Administration))
633,DES(Vikas Pradhikaran)
606,DES(Vital Statistics)
13042,MPPHIDC(ACCOUNT SECTION)
13040,MPPHIDC(ELECTRICAL SECTION)
13041,MPPHIDC(ESTABLISHMENT SECTION)
2712,PAM(Section 1)
10675,MPRVVNL(ADMINISTRATION)
11356,MPRVVNL(COMPANY SECRETARY)
12221,MPRVVNL(ESTATE & COORDINATION)
10734,MPRVVNL(FINANCE & ACCOUNTS)
11360,MPRVVNL(MARKETING)
10674,MPRVVNL(O/o ADDITIONAL MANAGING DIRECTOR)
10673,MPRVVNL(O/o MANAGING DIRECTOR)
11362,MPRVVNL(PROJECT FORMULATION)
11363,MPRVVNL(VIGILNCE & COMPLAINTS)
10228,DPI(Academic)
10230,DPI(Assesment)
10231,DPI(Building)
10232,DPI(CM Rise)
10233,DPI(Coordination)
10328,DPI(Establishment)
10234,DPI(Finance)
10235,DPI(Grant)
10236,DPI(Guest Teacher)
10226,DPI(Information Technology Cell)
10237,DPI(Legal)
10238,DPI(Library)
10239,DPI(Management Information System)
10241,DPI(National Pension Scheme)
10327,DPI(O/oAdditional Director)
9858,DPI(O/o Commissioner)
10182,DPI(O/o Director)
10326,DPI(O/oJoint Director)
10242,DPI(Physical)
10243,DPI(Plan)
10345,DPI(Scholarship)
10249,DPI(SSA(Secondary)
10251,DPI(Store)
10252,DPI(Transfer Management Cell)
10254,DPI(Unmerged Cader & Recruitment)
15242,MPSDMCUL(ACCOUNTS)
15241,MPSDMCUL(GENERAL)
15245,MPSDMCUL(MARKET)
17987,MPSDMCUL(O/o ASSISTANT DIRECTOR)
15246,MPSDMCUL(STORE PRODUCT GALLERY)
15477,MPAGRO(Admin)
15467,MPAGRO(Babai)
15476,MPAGRO(Civil)
15478,MPAGRO(Computer)
15469,MPAGRO(Fertilizer)
15463,MPAGRO(Finance)
15465,MPAGRO(Horticulture)
15462,MPAGRO(HRD)
15468,MPAGRO(Legal)
15464,MPAGRO(Marketing)
15461,MPAGRO(O/o Managing Director)
15466,MPAGRO(RTE)
15479,MPAGRO(RTI)
15475,MPAGRO (Secretarial)
17111,MPSACS(O/o Deputy Director)
17107,MPSACS (O/o Project Director)
5680,APEX(Agriculture Credit)
5687,APEX(Electronic Data Processing)
15264,APEX(IT Section)
5678,APEX(O/o Managing Director)
5682,APEX(PACS Computerisation)
6231,Accounts and finance section
6237,Agriculture Inputs Section
6230,Engineering Section
6239,Enquiry Section
6232,Establishment section
6233,IT Section
6235,Marketing and Procurement Milling
10541,MARKFED(Marketing and Procurement Dalhan)
5675,MP STATE COOPERATIVE MARKETING FEDERATION LTD
9861,O/o Managing Director
5740,O/o Secretary
6234,Procurement Section
6236,Storage Section
6359,ESTABLISHMENT
5825,ACCOUNT SECTION
5719,BHAVAN SECTION
5832,CTC-JABALPUR
5827,ELECTION SECTION
5824,ESTABLISHMENT SECTION
5823,IT SECTION
5717,MPSCU(O/o Managing Director)
5718,MPSCU(O/o State Cooperative Education Officer)
5716,MP STATE COOPERATIVE UNION LTD
5829,PUBLICATION SECTION
5828,STORE SECTION
5826,TRAINING EDUCATION SECTION
5821,VEHICLE SECTION
5822,VIDHI SECTION
13010,MPSDMA(ADMINISTRATIVE DIVISION)
13014,MPSDMA(FINANCE PLANNING AND COORDINATION DIVISION)
13011,MPSDMA(IEC AND MEDIA DIVISION)
13015,MPSDMA(OPERATION AND COORDINATION DIVISION)
13012,MPSDMA(TRAINING AND CAPACITY BUILDING)
13020,MPSSG(ACCOUNT SECTION)
13023,MPSSG(DUTY SECTION)
13019,MPSSG(ESATBLISHMENT SECTION)
13022,MPSSG(PETROL SECTION)
13021,MPSSG(STORE SECTION)
10575,MPSIC(ESTABLISHMENT SECTION)
17173,MPSSCC(ACCOUNT)
17170,MPSSCC(COMPLAINT)
17174,MPSSCC(CRU)
17171,MPSSCC(ESTABLISHMENT)
17169,MPSSCC(O/oOIC)
15667,MPSSCC(O/o SECRETRY)
5981,ACCOUNTS
5812,ESTABLISHMENT
5985,INWARD-OUTWARD
6186,Marketing
5811,MP STATE SEED PRODUCERS COOPERATIVE AND MARKETING FEDERATION
5982,PRODUCTION
10363,MPTB(Administration)
10373,MPTB(Adventure & Tourism)
10371,MPTB(Archaeology)
10376,MPTB(Art & Craft)
10365,MPTB(Budget)
14356,MPTB(COMPANY SECRETARYY)
10366,MPTB(Creative &  Publicity)
10377,"MPTB(DISTRICT ARCHAEOLOGY, TOURISM AND CULTURE COUNCIL)"
10368,MPTB(Event  &  Marketing)
10375,MPTB(Film & Health Tourism)
10369,MPTB(Finance)
10364,MPTB(Information Technology)
10370,MPTB(Investment & Promotion)
10362,MPTB(O/o Additional Managing Director)
10367,MPTB(Planning)
10372,MPTB(Skill & Development)
10374,MPTB(Social Media & Digital Marketing)
10451,MPTB(Water Tourism)
12371,MPUURWWB(Accounts)
12366,MPUURWWB(CM Helpline)
12374,MPUURWWB(Information Technology)
12368,MPUURWWB(O/o ASSISTTANT SECRETARY)
12369,MPUURWWB(Right to Information)
12378,MPUURWWB(VIDHAN SABHA)
12372,MPUURWWB(YOJNA)
17140,NBPCL(O/o Director)
8807,HOSHANGABAD(O/o TREASURIES AND ACCOUNTS)COLL
9900,NARMADAPURAM(O/o COLLECTOR)COLL
16199,NDMP(O/o GOVT POLYTECHNIC COLLEGE NARMADAPURAM)COLL
16036,NDMP(O/oSUB DIVISIONAL MAGISTRATE)ITARSI-NDMP
16039,NDMP(O/oSUB DIVISIONAL MAGISTRATE)PIPARIYA-NDMP
16037,NDMP(O/oSUB DIVISIONAL MAGISTRATE)SEONIMALWA-NDMP
16038,NDMP(O/oSUB DIVISIONAL MAGISTRATE)SOHAGPUR-NDMP
12088,NDPM(AAYOG SECTION)COLL
11698,NDPM(ACCOUNT SECTION)COLL
11709,NDPM(ARMS SECTION)COLL
11713,NDPM(CENTRAL REGISTRATION UNIT)COLL
11705,NDPM(COMPLAINT SECTION)COLL
