DepartmentId,DepartmentName,OrgId,OrgName
1509,Madhya Pradesh Jal Nigam Maryadit,10068,MPJNM(O/o PIU-Jhabua)
1509,Madhya Pradesh Jal Nigam Maryadit,10069,MPJNM(O/o PIU-Khargone)
1509,Madhya Pradesh Jal Nigam Maryadit,10072,MPJNM(O/o PIU-Mandla)
1509,Madhya Pradesh Jal Nigam Maryadit,10071,MPJNM(O/o PIU-Mandsaur)
1509,Madhya Pradesh Jal Nigam Maryadit,10063,MPJNM(O/o PIU-Neemuch)
1509,Madhya Pradesh Jal Nigam Maryadit,10011,MPJNM(O/oPIU-Panna)
1509,Madhya Pradesh Jal Nigam Maryadit,10066,MPJNM(O/o PIU-Rajgarh)
1509,Madhya Pradesh Jal Nigam Maryadit,10012,MPJNM(O/oPIU-Rewa)
1509,Madhya Pradesh Jal Nigam Maryadit,10009,MPJNM(O/oPIU-Sagar)
1509,Madhya Pradesh Jal Nigam Maryadit,10007,MPJNM(O/oPIU-Satna)
1509,Madhya Pradesh Jal Nigam Maryadit,10070,MPJNM(O/o PIU-Sehore)
1509,Madhya Pradesh Jal Nigam Maryadit,10065,MPJNM(O/o PIU-Shahdol)
1509,Madhya Pradesh Jal Nigam Maryadit,10062,MPJNM(O/o PIU-Sidhi)
1509,Madhya Pradesh Jal Nigam Maryadit,10010,MPJNM(O/oPIU-Singrauli)
1509,Madhya Pradesh Jal Nigam Maryadit,10138,MPJNM(O/o PIU-Ujjain)
1509,Madhya Pradesh Jal Nigam Maryadit,10001,MPJNM(QUALITY CONTROL)
1509,Madhya Pradesh Jal Nigam Maryadit,1518,New Development Bank
1509,Madhya Pradesh Jal Nigam Maryadit,9589,O/o Additional Managing Director
1509,Madhya Pradesh Jal Nigam Maryadit,1511,O/o Project Director
1509,Madhya Pradesh Jal Nigam Maryadit,5809,Operation and Maintenance
1509,Madhya Pradesh Jal Nigam Maryadit,9590,Permission
1509,Madhya Pradesh Jal Nigam Maryadit,1516,Procurement
1509,Madhya Pradesh Jal Nigam Maryadit,1520,Store
1509,Madhya Pradesh Jal Nigam Maryadit,1521,Technical
1639,Madhya Pradesh Laghu Udyog Nigam,1652,Administration
1639,Madhya Pradesh Laghu Udyog Nigam,1654,Business Development Cell
1639,Madhya Pradesh Laghu Udyog Nigam,1641,Co-ordination
1639,Madhya Pradesh Laghu Udyog Nigam,1649,Emporium
1639,Madhya Pradesh Laghu Udyog Nigam,1651,Estate and Construction
1639,Madhya Pradesh Laghu Udyog Nigam,1643,Finance
1639,Madhya Pradesh Laghu Udyog Nigam,1653,GEM
1639,Madhya Pradesh Laghu Udyog Nigam,1646,Information Technology
1639,Madhya Pradesh Laghu Udyog Nigam,1642,Legal
1639,Madhya Pradesh Laghu Udyog Nigam,1647,Marketing
1639,Madhya Pradesh Laghu Udyog Nigam,7501,MP Startup Centre
1639,Madhya Pradesh Laghu Udyog Nigam,1640,O/o Managing Director
1639,Madhya Pradesh Laghu Udyog Nigam,1645,Personnel
1639,Madhya Pradesh Laghu Udyog Nigam,1657,Raw Material
1639,Madhya Pradesh Laghu Udyog Nigam,1650,SCST HUB
1639,Madhya Pradesh Laghu Udyog Nigam,1648,Technical
10449,Madhya Pradesh Lokayukt Organization,10477,MPLokayukt(O/o Deputy Secretary)
12551,Madhya Pradesh Ma Ahilyadevi Welfare Board,12554,MPMADWB (O/o Secretary)
11408,MADHYA PRADESH MADHYAM,11410,MPM(Administration Section)
11408,MADHYA PRADESH MADHYAM,11412,MPM(ADVT Section)
11408,MADHYA PRADESH MADHYAM,11416,MPM(Event Section)
11408,MADHYA PRADESH MADHYAM,11747,MPM(FinanceSection)
11408,MADHYA PRADESH MADHYAM,11413,MPM(Flim Section)
11408,MADHYA PRADESH MADHYAM,11419,MPM(Grapics/DTP Section)
11408,MADHYA PRADESH MADHYAM,11420,MPM(Library Section)
11408,MADHYA PRADESH MADHYAM,11409,MPM(O/o Executive Director)
11408,MADHYA PRADESH MADHYAM,11422,MPM(O/o Managing Director)
11408,MADHYA PRADESH MADHYAM,13671,MPM(Paper Store)
11408,MADHYA PRADESH MADHYAM,11414,MPM(Printing Section)
11408,MADHYA PRADESH MADHYAM,11415,MPM(Project Section)
11408,MADHYA PRADESH MADHYAM,11417,MPM(Rozgar & Nirman Section)
11408,MADHYA PRADESH MADHYAM,11411,MPM(Store Section)
11373,MADHYA PRADESH MATIKALA BOARD,11787,MPMKB(FINANCE)
11373,MADHYA PRADESH MATIKALA BOARD,11789,MPMKB(GENERAL)
6114,MADHYA PRADESH METRO RAIL CORPORATION LIMITED,6120,MPMRCL(FINANCE)
6114,MADHYA PRADESH METRO RAIL CORPORATION LIMITED,6115,MPMRCL(O/o MANAGING DIRECTOR)
6114,MADHYA PRADESH METRO RAIL CORPORATION LIMITED,6118,MPMRCL(PROJECTS)
6114,MADHYA PRADESH METRO RAIL CORPORATION LIMITED,6119,MPMRCL(SYSTEMS)
6114,MADHYA PRADESH METRO RAIL CORPORATION LIMITED,10491,MPMRCL(VIGILANCE)
15646,MADHYA PRADESH NURSES REGISTRATION COUNCIL,15651,MPNRC (Account)
15646,MADHYA PRADESH NURSES REGISTRATION COUNCIL,15652,MPNRC (Affilation)
15646,MADHYA PRADESH NURSES REGISTRATION COUNCIL,15654,MPNRC (Establishment)
15646,MADHYA PRADESH NURSES REGISTRATION COUNCIL,15653,MPNRC (Exam)
15646,MADHYA PRADESH NURSES REGISTRATION COUNCIL,15650,MPNRC (O/o Office Superintendent)
15646,MADHYA PRADESH NURSES REGISTRATION COUNCIL,15648,MPNRC (O/o Registrar)
15646,MADHYA PRADESH NURSES REGISTRATION COUNCIL,15655,MPNRC (Store)
9978,MADHYA PRADESH POLICE ACADEMY,15090,MPPA(O/o Reserve Inspector )
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8154,Bank and Cash Management
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8146,Chief Financial Office
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8158,Civil Circle Head Quarter
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8162,Civil Division
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8163,Civil Division Administrative Complex
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8144,Commercial (Conventional)
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8143,Commercial (Non-Conventional)
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8149,Company Secretary
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8155,Finance and Accounts
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8151,Human Resources and Administration
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8148,Information Technology
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8156,Internal Audit
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8157,Market Operational Cell
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8152,Power Management
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8161,Public Relation Officer
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8145,Regional Office Bhopal
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8150,Regulatory
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8153,Research and Development Cell
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8147,Revenue Management
8141,MADHYA PRADESH POWER MANAGEMENT COMPANY LIMITED,8166,State Planning Cell
10080,Madhya Pradesh Power Transmission Company Ltd,17605,EE(TD) SHAHDOL(PTCL)
10080,Madhya Pradesh Power Transmission Company Ltd,10150,MPPTCL(Commercial and Regulatory Affairs)
10080,Madhya Pradesh Power Transmission Company Ltd,10149,MPPTCL(EHT-Construction)
10080,Madhya Pradesh Power Transmission Company Ltd,10157,MPPTCL(EHT-Maintenance)
10080,Madhya Pradesh Power Transmission Company Ltd,10147,MPPTCL(Finance and Accounts)
10080,Madhya Pradesh Power Transmission Company Ltd,10148,MPPTCL(Human Resource and Administration)
10080,Madhya Pradesh Power Transmission Company Ltd,10159,MPPTCL(IT & Enterprise Resour)
10080,Madhya Pradesh Power Transmission Company Ltd,10145,MPPTCL(O/o Company Secretary)
10080,Madhya Pradesh Power Transmission Company Ltd,10082,MPPTCL(O/o Managing Director)
10080,Madhya Pradesh Power Transmission Company Ltd,10152,MPPTCL(Planning and Design)
10080,Madhya Pradesh Power Transmission Company Ltd,10153,MPPTCL(Procurement)
10080,Madhya Pradesh Power Transmission Company Ltd,10155,MPPTCL(State Load Dispatch Centre)
10080,Madhya Pradesh Power Transmission Company Ltd,10146,MPPTCL(Testing and Communication)
10080,Madhya Pradesh Power Transmission Company Ltd,10154,MPPTCL(Vigilance)
10080,Madhya Pradesh Power Transmission Company Ltd,18680,PTCL( 400KV TESTING KHANDWA) CIRCLE
10080,Madhya Pradesh Power Transmission Company Ltd,18749,PTCL (EHT-CONSTRUCTION INDORE) CIRCLE
10080,Madhya Pradesh Power Transmission Company Ltd,18772,PTCL(EHT CONSTRUCTION UJJAIN) DIVISION
10080,Madhya Pradesh Power Transmission Company Ltd,18744,PTCL(EHT MAINTENANCE BINA) DIVISION
10080,Madhya Pradesh Power Transmission Company Ltd,18673,PTCL (TESTING AND COMMUNICATION SAGAR) CIRCLE
10080,Madhya Pradesh Power Transmission Company Ltd,18715,PTCL(TESTING KHANDWA) DIVISION
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10540,MPPHSCL (Central Registration Unit)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10539,MPPHSCL (Finance)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10538,MPPHSCL (Information Technology)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10536,MPPHSCL (Inventory)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10535,MPPHSCL (Logistic)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10532,MPPHSCL (O/o Chief General Manager)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10531,MPPHSCL (O/o Managing Director)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10534,MPPHSCL (Procurement)
10529,MADHYA PRADESH PUBLIC HEALTH SERVICES CORPORATION LIMITED,10537,MPPHSCL (Quality Control)
18014,MADHYA PRADESH SAMAGRA SOCIAL SECURITY MISSION,18017,MPSSSM(Finance)
12364,Madhya Pradesh Slate Pencil Workers Welfare Board,12363,MPSPWWB(Account)
12364,Madhya Pradesh Slate Pencil Workers Welfare Board,12360,MPSPWWB(O/o Assistant Secretory)
12364,Madhya Pradesh Slate Pencil Workers Welfare Board,12359,MPSPWWB(O/o Secretory)
12364,Madhya Pradesh Slate Pencil Workers Welfare Board,12361,MPSPWWB(Scheme)
11406,MADHYA PRADESH STATE BAMBOO MISSION,11407,MPEDB(O/o CHIEF EXECUTIVE OFFICER)
11380,MADHYA PRADESH STATE BIODIVERSITY BOARD,14091,MPSBB(ADMIN AND FINANCE)
11380,MADHYA PRADESH STATE BIODIVERSITY BOARD,14087,MPSBB(BIO- RESOURCE ACCESS)
645,Madhya Pradesh State Civil Supplies Corporation,8398,Abhilekh
645,Madhya Pradesh State Civil Supplies Corporation,866,Acct.Extablishment
645,Madhya Pradesh State Civil Supplies Corporation,867,Acct. Procurement
645,Madhya Pradesh State Civil Supplies Corporation,871,Bardana
645,Madhya Pradesh State Civil Supplies Corporation,872,Claims
645,Madhya Pradesh State Civil Supplies Corporation,858,Company Secretary
645,Madhya Pradesh State Civil Supplies Corporation,647,Computer Section
645,Madhya Pradesh State Civil Supplies Corporation,854,Coordination
645,Madhya Pradesh State Civil Supplies Corporation,852,Establishment
645,Madhya Pradesh State Civil Supplies Corporation,992,Establishment - 1
645,Madhya Pradesh State Civil Supplies Corporation,993,Establishment - 2
645,Madhya Pradesh State Civil Supplies Corporation,877,General Section
645,Madhya Pradesh State Civil Supplies Corporation,859,Internal Audit
645,Madhya Pradesh State Civil Supplies Corporation,997,Kharif Procurement
645,Madhya Pradesh State Civil Supplies Corporation,868,Legel
645,Madhya Pradesh State Civil Supplies Corporation,645,Madhya Pradesh State Civil Supplies Corporation
645,Madhya Pradesh State Civil Supplies Corporation,856,Milling
645,Madhya Pradesh State Civil Supplies Corporation,876,O/o Executive Director
645,Madhya Pradesh State Civil Supplies Corporation,646,O/o Managing Director
645,Madhya Pradesh State Civil Supplies Corporation,6947,Paridaan
645,Madhya Pradesh State Civil Supplies Corporation,8083,Pre Audit
645,Madhya Pradesh State Civil Supplies Corporation,853,Procurement
645,Madhya Pradesh State Civil Supplies Corporation,857,Quality
645,Madhya Pradesh State Civil Supplies Corporation,996,Rabi Procurement
645,Madhya Pradesh State Civil Supplies Corporation,863,Rajya Budget
645,Madhya Pradesh State Civil Supplies Corporation,8496,RTI
645,Madhya Pradesh State Civil Supplies Corporation,994,Samanvaya-1
645,Madhya Pradesh State Civil Supplies Corporation,995,Samanvaya-2
645,Madhya Pradesh State Civil Supplies Corporation,860,Statutory Audit
645,Madhya Pradesh State Civil Supplies Corporation,864,Stock Distribution
645,Madhya Pradesh State Civil Supplies Corporation,874,Storage
645,Madhya Pradesh State Civil Supplies Corporation,5741,Storage Claim
645,Madhya Pradesh State Civil Supplies Corporation,9583,Sugar and Salt
645,Madhya Pradesh State Civil Supplies Corporation,873,Sugar Salt
645,Madhya Pradesh State Civil Supplies Corporation,869,Tax & Banking
645,Madhya Pradesh State Civil Supplies Corporation,855,Transport
645,Madhya Pradesh State Civil Supplies Corporation,865,Vehicle
645,Madhya Pradesh State Civil Supplies Corporation,861,Vyavasayik Vyavahar - I
645,Madhya Pradesh State Civil Supplies Corporation,862,Vyavasayik Vyavahar - II
13563,Madhya Pradesh State Consumer Disputes Redressal Commission,14420,MPSCDRC (Budget)
13563,Madhya Pradesh State Consumer Disputes Redressal Commission,14418,MPSCDRC (Establishment)
13563,Madhya Pradesh State Consumer Disputes Redressal Commission,14421,MPSCDRC (Store)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7469,MPCDF(ADMINISTRATION)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7475,MPCDF(FIELD OPERATION)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7472,MPCDF(MARKETING)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7474,MPCDF(MONITORING AND PLANNING)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7468,MPCDF(O/o MANAGING DIRECTOR)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7476,MPCDF(PURCHASE)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7477,MPCDF(QUALITY CONTROL)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7478,MPCDF(RESEARCH AND DEVELOPMENT)
7466,MADHYA PRADESH STATE COOPERATIVE DAIRY FEDERATION,7491,MPCDF(TRANSPORT)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7114,MPSEC(ACCOUNT)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7107,MPSEC(COMMUNICATION)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7112,MPSEC(COMPLAINT)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7105,MPSEC(ELECTRONIC VOTING MACHINE)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7103,MPSEC(ESTABLISHMENT)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7113,MPSEC(FINANCE)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7111,MPSEC(GENERAL)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7110,MPSEC(INFORMATION TECHNOLOGY)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7108,MPSEC(LEGAL)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7104,MPSEC(MATERIAL MANAGEMENT)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,8785,MPSEC(O/o DEPUTY SECRETARY)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7100,MPSEC(O/o SECRETARY)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,8784,MPSEC(O/o UNDER SECRETARY)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7102,MPSEC(PANCHAYAT ELECTION)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7109,MPSEC(RIGHT T INFORMATION)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7106,MPSEC(TRAINING)
7098,MADHYA PRADESH STATE ELECTION COMMISSION,7101,MPSEC(URBAN ELECTION)
5521,Madhya Pradesh State Employment Guarantee Council,5528,Complaint
5521,Madhya Pradesh State Employment Guarantee Council,5524,MPSEGC(Establishment)
5521,Madhya Pradesh State Employment Guarantee Council,5540,MPSEGC(Finance & Accounts)
5521,Madhya Pradesh State Employment Guarantee Council,5531,MPSEGC(Legal Matters)
5521,Madhya Pradesh State Employment Guarantee Council,5539,MPSEGC(Media)
5521,Madhya Pradesh State Employment Guarantee Council,5537,MPSEGC(MIS)
5521,Madhya Pradesh State Employment Guarantee Council,5529,MPSEGC(Monit)
5521,Madhya Pradesh State Employment Guarantee Council,5522,MPSEGC(O/oCommissioner)
5521,Madhya Pradesh State Employment Guarantee Council,11330,MPSEGC(O/oDeputy Commissioner)
5521,Madhya Pradesh State Employment Guarantee Council,11311,MPSEGC(O/oJoint Commissioner)
5521,Madhya Pradesh State Employment Guarantee Council,5525,MPSEGC(Planning)
5521,Madhya Pradesh State Employment Guarantee Council,5534,MPSEGC(Store)
5521,Madhya Pradesh State Employment Guarantee Council,5536,MPSEGC(Technical)
5521,Madhya Pradesh State Employment Guarantee Council,5530,MPSEGC(Vidhan Sabha)
16815,Madhya Pradesh State General Classes Welfare Commission,16819,MPGCWC(O/oDeputy Director)
13562,Madhya Pradesh State Haj Committee,15336,MPSHC (Establishment)
13562,Madhya Pradesh State Haj Committee,15339,MPSHC (Right To Information)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8769,MPSLSA(COMPLAINT SECTION)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8763,MPSLSA(ESTABLISHMENT SECTION)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8771,MPSLSA(INFORMATION TECHNOLOGY)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8768,MPSLSA(JAIL SECTION)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8767,MPSLSA(LOK ADALAT SECTION)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8766,MPSLSA(MEDIATION SECTION)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8760,MPSLSA(O/o UNDER SECRETARY)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8775,MPSLSA(PRACHAR-PRASAR SECTION)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8764,MPSLSA(STORE SECTION)
8754,MADHYA PRADESH STATE LEGAL SERVICES AUTHORITY,8765,MPSLSA(YOJANA SECTION)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10281,SMCL(Account)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10981,SMCL(ADMINISTRATION)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10297,SMCL(Building)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10304,SMCL(Central Registry Unit)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10289,SMCL(Establishment)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10288,SMCL(Exploration)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10292,SMCL(Geology)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10301,SMCL(Information Technology)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10300,SMCL(Law)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10744,SMCL(Legal)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10286,SMCL(Major Minirals)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10282,SMCL(O/o Chief General Manage)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10303,SMCL(Public Relation)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10302,SMCL(Right To Information)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10295,SMCL(Sand)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10290,SMCL(Secretarial)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10296,SMCL(Store)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10298,SMCL(Vehicle)
10324,MADHYA PRADESH STATE MINING CORPORATION LIMITED,10291,SMCL(Vigilance)
13362,Madhya Pradesh State Minority Commission,13374,MPSMC (Accounts)
13362,Madhya Pradesh State Minority Commission,13373,MPSMC (CM-CS Monit)
13362,Madhya Pradesh State Minority Commission,13370,MPSMC (Complaints)
13362,Madhya Pradesh State Minority Commission,13376,MPSMC (Information Technology)
13362,Madhya Pradesh State Minority Commission,13371,MPSMC (Store)
13362,Madhya Pradesh State Minority Commission,13372,MPSMC (Transport and Vehicle)
16438,Madhya Pradesh State Open School Education Board,16449,MPSOEB(MIS)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,572,MPSRLM(AGRICULTURE)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,582,MPSRLM(COMMUNICATION)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,580,MPSRLM(ENVIRONMENT)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,571,MPSRLM(FINANCE AND ACCOUNT)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,573,MPSRLM(FINANCE INCLUSION)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,569,MPSRLM(HUMAN RESOURCE)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,575,MPSRLM(IBCB)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,577,MPSRLM(INFORMATION TECHNOLOGY)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,574,MPSRLM(LIVELIHOODS)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,584,MPSRLM(MANAGEMENT INFORMATION SYSTEM)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,17900,MPSRLM(MARKET)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,581,MPSRLM(MICRO ENTERPRISE DEVELOPMENT)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,579,MPSRLM(MONITORING AND EVALUATION)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,17899,MPSRLM(O/oDEPUTY COMMISSIONER)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,585,MPSRLM(PA)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,568,MPSRLM(PROCURMENT)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,583,MPSRLM(RAJYA AAJEEVIKA FORAM)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,576,MPSRLM(SKILL AND EMPLOYMENT)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,13693,MPSRLM(Social Inclusion and Social Development)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,588,MPSRLM(TAKE HOME RATION)
566,MADHYA PRADESH STATE RURAL LIVELIHOODS MISSION,578,MPSRLM(TRAINING)
10661,MADHYA PRADESH STATE STATISTICAL COMMISSION,10668,MPSSC(INVESTIGATION SECTION)
10661,MADHYA PRADESH STATE STATISTICAL COMMISSION,10666,MPSSC(O/o Assistant Director)
10661,MADHYA PRADESH STATE STATISTICAL COMMISSION,10664,MPSSC(O/o Member Secretary)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10025,BPL-UNIT-TSF(Central Registry Unit)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10024,BPL-UNIT-TSF(Crime)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10029,BPL-UNIT-TSF(Dog Squad)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9969,BPL-UNIT-TSF(O/o Assistant Conservator of Forests)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10022,BPL-UNIT-TSF(O/o Office Superintendent)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10027,BPL-UNIT-TSF(Store)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10049,IND-UNIT-TSF(Central Registry Unit)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10053,IND-UNIT-TSF(Crime)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10050,IND-UNIT-TSF(Cyber)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10044,IND-UNIT-TSF(O/o Assistant Conservator of Forests)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10077,JBL-UNIT-TSF(Admin)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10045,JBL-UNIT-TSF(Central Registry Unit)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10042,JBL-UNIT-TSF(Crime)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10043,JBL-UNIT-TSF(Dog Squad)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10041,JBL-UNIT-TSF(Establishment)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10039,JBL-UNIT-TSF(O/o Assistant Conservator of Forests)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9841,MPSTSF(ADMIN)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,12585,MPSTSF(BIOLOGY)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9840,MPSTSF(Central Registry Unit)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9831,MPSTSF(COORDINATION)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9824,MPSTSF(Crime)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10016,MPSTSF(Cyber)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9834,MPSTSF(DRAFTSMAN-1)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9835,MPSTSF(DRAFTSMAN-2)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9825,MPSTSF(ESTABLISHMENT)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10017,MPSTSF(Expenditure)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9838,MPSTSF(MANAGEMENT)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10018,MPSTSF(Motor Transport Officer)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,9829,MPSTSF(O/o Divisional Forest Officer)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10034,SVP-UNIT-TSF(Central Registry Unit)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10033,SVP-UNIT-TSF(Crime)
9822,MADHYA PRADESH STATE TIGER STRIKE FORCE,10031,SVP-UNIT-TSF(O/o Office Superintendent)
13612,MADHYA PRADESH STATE VETERINARY COUNCIL,13615,MPSVC(ACCOUNT)
